_id,ltable_id,rtable_id,ltable_name,ltable_genus,ltable_family,rtable_name,rtable_genus,rtable_family
1778,7678,1300,doumergues fringefingered lizard,Acanthodactylus,Lacertidae,la palma giant lizard ,Gallotia ,Lacertidae
1779,7678,1395,doumergues fringefingered lizard,Acanthodactylus,Lacertidae,pena de francia rock lizard ,Iberolacerta ,Lacertidae
1780,7678,1396,doumergues fringefingered lizard,Acanthodactylus,Lacertidae,pena de francia rock lizard ,Iberolacerta ,Lacertidae
1781,7678,1540,doumergues fringefingered lizard,Acanthodactylus,Lacertidae,tenerife speckled lizard ,Gallotia ,Lacertidae
1782,7681,29,la palma giant lizard,Gallotia,Lacertidae,aran rock lizard ,Iberolacerta ,Lacertidae
1783,7681,58,la palma giant lizard,Gallotia,Lacertidae,aurelios rock lizard ,Iberolacerta ,Lacertidae
1784,7681,185,la palma giant lizard,Gallotia,Lacertidae,carbonells wall lizard ,Podarcis ,Lacertidae
1785,7681,187,la palma giant lizard,Gallotia,Lacertidae,carpetane rock lizard ,Iberolacerta ,Lacertidae
1786,7681,417,la palma giant lizard,Gallotia,Lacertidae,grassloving lizard ,Philochortus ,Lacertidae
1787,7681,418,la palma giant lizard,Gallotia,Lacertidae,grassloving lizard ,Philochortus ,Lacertidae
1788,7681,558,la palma giant lizard,Gallotia,Lacertidae,lilfords wall lizard ,Podarcis ,Lacertidae
1789,7681,825,la palma giant lizard,Gallotia,Lacertidae,smallfingered psammodromus ,Psammodromus ,Lacertidae
1790,7681,826,la palma giant lizard,Gallotia,Lacertidae,smallfingered psammodromus ,Psammodromus ,Lacertidae
1791,7681,839,la palma giant lizard,Gallotia,Lacertidae,spanish algyroides ,Algyroides ,Lacertidae
1792,7681,840,la palma giant lizard,Gallotia,Lacertidae,spanish algyroides ,Algyroides ,Lacertidae
1793,7681,995,la palma giant lizard,Gallotia,Lacertidae,aeolian wall lizard ,Podarcis ,Lacertidae
1794,7681,1251,la palma giant lizard,Gallotia,Lacertidae,hierro giant lizard ,Gallotia ,Lacertidae
1795,7681,1297,la palma giant lizard,Gallotia,Lacertidae,la gomera giant lizard ,Gallotia ,Lacertidae
1796,7681,1298,la palma giant lizard,Gallotia,Lacertidae,la gomera giant lizard ,Gallotia ,Lacertidae
1797,7681,1299,la palma giant lizard,Gallotia,Lacertidae,la palma giant lizard ,Gallotia ,Lacertidae
1798,7681,1300,la palma giant lizard,Gallotia,Lacertidae,la palma giant lizard ,Gallotia ,Lacertidae
1799,7681,1395,la palma giant lizard,Gallotia,Lacertidae,pena de francia rock lizard ,Iberolacerta ,Lacertidae
1800,7681,1396,la palma giant lizard,Gallotia,Lacertidae,pena de francia rock lizard ,Iberolacerta ,Lacertidae
1801,7681,1540,la palma giant lizard,Gallotia,Lacertidae,tenerife speckled lizard ,Gallotia ,Lacertidae
1802,7682,29,la gomera giant lizard,Gallotia,Lacertidae,aran rock lizard ,Iberolacerta ,Lacertidae
1803,7682,58,la gomera giant lizard,Gallotia,Lacertidae,aurelios rock lizard ,Iberolacerta ,Lacertidae
1804,7682,185,la gomera giant lizard,Gallotia,Lacertidae,carbonells wall lizard ,Podarcis ,Lacertidae
1805,7682,187,la gomera giant lizard,Gallotia,Lacertidae,carpetane rock lizard ,Iberolacerta ,Lacertidae
1806,7682,417,la gomera giant lizard,Gallotia,Lacertidae,grassloving lizard ,Philochortus ,Lacertidae
1807,7682,418,la gomera giant lizard,Gallotia,Lacertidae,grassloving lizard ,Philochortus ,Lacertidae
1808,7682,558,la gomera giant lizard,Gallotia,Lacertidae,lilfords wall lizard ,Podarcis ,Lacertidae
1809,7682,825,la gomera giant lizard,Gallotia,Lacertidae,smallfingered psammodromus ,Psammodromus ,Lacertidae
1810,7682,826,la gomera giant lizard,Gallotia,Lacertidae,smallfingered psammodromus ,Psammodromus ,Lacertidae
1811,7682,839,la gomera giant lizard,Gallotia,Lacertidae,spanish algyroides ,Algyroides ,Lacertidae
1812,7682,840,la gomera giant lizard,Gallotia,Lacertidae,spanish algyroides ,Algyroides ,Lacertidae
1813,7682,995,la gomera giant lizard,Gallotia,Lacertidae,aeolian wall lizard ,Podarcis ,Lacertidae
1814,7682,1251,la gomera giant lizard,Gallotia,Lacertidae,hierro giant lizard ,Gallotia ,Lacertidae
1815,7682,1297,la gomera giant lizard,Gallotia,Lacertidae,la gomera giant lizard ,Gallotia ,Lacertidae
1816,7682,1298,la gomera giant lizard,Gallotia,Lacertidae,la gomera giant lizard ,Gallotia ,Lacertidae
1817,7682,1299,la gomera giant lizard,Gallotia,Lacertidae,la palma giant lizard ,Gallotia ,Lacertidae
1818,7682,1300,la gomera giant lizard,Gallotia,Lacertidae,la palma giant lizard ,Gallotia ,Lacertidae
1819,7682,1395,la gomera giant lizard,Gallotia,Lacertidae,pena de francia rock lizard ,Iberolacerta ,Lacertidae
1820,7682,1396,la gomera giant lizard,Gallotia,Lacertidae,pena de francia rock lizard ,Iberolacerta ,Lacertidae
1821,7682,1540,la gomera giant lizard,Gallotia,Lacertidae,tenerife speckled lizard ,Gallotia ,Lacertidae
1822,7683,29,tenerife speckled lizard,Gallotia,Lacertidae,aran rock lizard ,Iberolacerta ,Lacertidae
1823,7683,58,tenerife speckled lizard,Gallotia,Lacertidae,aurelios rock lizard ,Iberolacerta ,Lacertidae
1824,7683,185,tenerife speckled lizard,Gallotia,Lacertidae,carbonells wall lizard ,Podarcis ,Lacertidae
1825,7683,187,tenerife speckled lizard,Gallotia,Lacertidae,carpetane rock lizard ,Iberolacerta ,Lacertidae
1826,7683,417,tenerife speckled lizard,Gallotia,Lacertidae,grassloving lizard ,Philochortus ,Lacertidae
1827,7683,418,tenerife speckled lizard,Gallotia,Lacertidae,grassloving lizard ,Philochortus ,Lacertidae
1828,7683,558,tenerife speckled lizard,Gallotia,Lacertidae,lilfords wall lizard ,Podarcis ,Lacertidae
1829,7683,825,tenerife speckled lizard,Gallotia,Lacertidae,smallfingered psammodromus ,Psammodromus ,Lacertidae
1830,7683,826,tenerife speckled lizard,Gallotia,Lacertidae,smallfingered psammodromus ,Psammodromus ,Lacertidae
1831,7683,839,tenerife speckled lizard,Gallotia,Lacertidae,spanish algyroides ,Algyroides ,Lacertidae
1832,7683,840,tenerife speckled lizard,Gallotia,Lacertidae,spanish algyroides ,Algyroides ,Lacertidae
1833,7683,995,tenerife speckled lizard,Gallotia,Lacertidae,aeolian wall lizard ,Podarcis ,Lacertidae
1834,7683,1251,tenerife speckled lizard,Gallotia,Lacertidae,hierro giant lizard ,Gallotia ,Lacertidae
1835,7683,1297,tenerife speckled lizard,Gallotia,Lacertidae,la gomera giant lizard ,Gallotia ,Lacertidae
1836,7683,1298,tenerife speckled lizard,Gallotia,Lacertidae,la gomera giant lizard ,Gallotia ,Lacertidae
1837,7683,1299,tenerife speckled lizard,Gallotia,Lacertidae,la palma giant lizard ,Gallotia ,Lacertidae
1838,7683,1300,tenerife speckled lizard,Gallotia,Lacertidae,la palma giant lizard ,Gallotia ,Lacertidae
1839,7683,1395,tenerife speckled lizard,Gallotia,Lacertidae,pena de francia rock lizard ,Iberolacerta ,Lacertidae
1840,7683,1396,tenerife speckled lizard,Gallotia,Lacertidae,pena de francia rock lizard ,Iberolacerta ,Lacertidae
1841,7683,1540,tenerife speckled lizard,Gallotia,Lacertidae,tenerife speckled lizard ,Gallotia ,Lacertidae
1842,7875,29,"el hierro giant lizard, hierro giant lizard",Gallotia,Lacertidae,aran rock lizard ,Iberolacerta ,Lacertidae
1843,7875,58,"el hierro giant lizard, hierro giant lizard",Gallotia,Lacertidae,aurelios rock lizard ,Iberolacerta ,Lacertidae
1844,7875,185,"el hierro giant lizard, hierro giant lizard",Gallotia,Lacertidae,carbonells wall lizard ,Podarcis ,Lacertidae
1845,7875,187,"el hierro giant lizard, hierro giant lizard",Gallotia,Lacertidae,carpetane rock lizard ,Iberolacerta ,Lacertidae
1846,7875,417,"el hierro giant lizard, hierro giant lizard",Gallotia,Lacertidae,grassloving lizard ,Philochortus ,Lacertidae
1847,7875,418,"el hierro giant lizard, hierro giant lizard",Gallotia,Lacertidae,grassloving lizard ,Philochortus ,Lacertidae
1848,7875,558,"el hierro giant lizard, hierro giant lizard",Gallotia,Lacertidae,lilfords wall lizard ,Podarcis ,Lacertidae
1849,7875,825,"el hierro giant lizard, hierro giant lizard",Gallotia,Lacertidae,smallfingered psammodromus ,Psammodromus ,Lacertidae
1850,7875,826,"el hierro giant lizard, hierro giant lizard",Gallotia,Lacertidae,smallfingered psammodromus ,Psammodromus ,Lacertidae
1851,7875,839,"el hierro giant lizard, hierro giant lizard",Gallotia,Lacertidae,spanish algyroides ,Algyroides ,Lacertidae
1852,7875,840,"el hierro giant lizard, hierro giant lizard",Gallotia,Lacertidae,spanish algyroides ,Algyroides ,Lacertidae
1853,7875,995,"el hierro giant lizard, hierro giant lizard",Gallotia,Lacertidae,aeolian wall lizard ,Podarcis ,Lacertidae
1854,7875,1251,"el hierro giant lizard, hierro giant lizard",Gallotia,Lacertidae,hierro giant lizard ,Gallotia ,Lacertidae
1855,7875,1297,"el hierro giant lizard, hierro giant lizard",Gallotia,Lacertidae,la gomera giant lizard ,Gallotia ,Lacertidae
1856,7875,1298,"el hierro giant lizard, hierro giant lizard",Gallotia,Lacertidae,la gomera giant lizard ,Gallotia ,Lacertidae
1857,7875,1299,"el hierro giant lizard, hierro giant lizard",Gallotia,Lacertidae,la palma giant lizard ,Gallotia ,Lacertidae
1858,7875,1300,"el hierro giant lizard, hierro giant lizard",Gallotia,Lacertidae,la palma giant lizard ,Gallotia ,Lacertidae
1859,7875,1395,"el hierro giant lizard, hierro giant lizard",Gallotia,Lacertidae,pena de francia rock lizard ,Iberolacerta ,Lacertidae
1860,7875,1396,"el hierro giant lizard, hierro giant lizard",Gallotia,Lacertidae,pena de francia rock lizard ,Iberolacerta ,Lacertidae
1861,7875,1540,"el hierro giant lizard, hierro giant lizard",Gallotia,Lacertidae,tenerife speckled lizard ,Gallotia ,Lacertidae
1862,49,216,spotted loach,Lepidocephalichthys,Cobitidae,cobitis ,Cobitis ,Cobitidae
1863,49,217,spotted loach,Lepidocephalichthys,Cobitidae,cobitis ,Cobitis ,Cobitidae
1864,49,662,spotted loach,Lepidocephalichthys,Cobitidae,northern iberian spinedloach ,Cobitis ,Cobitidae
1865,49,663,spotted loach,Lepidocephalichthys,Cobitidae,northern iberian spinedloach ,Cobitis ,Cobitidae
1866,1060,216,ceyhan spined loach,Cobitis,Cobitidae,cobitis ,Cobitis ,Cobitidae
1867,1060,217,ceyhan spined loach,Cobitis,Cobitidae,cobitis ,Cobitis ,Cobitidae
1868,1060,662,ceyhan spined loach,Cobitis,Cobitidae,northern iberian spinedloach ,Cobitis ,Cobitidae
1869,1060,663,ceyhan spined loach,Cobitis,Cobitidae,northern iberian spinedloach ,Cobitis ,Cobitidae
1870,1061,216,phrygian spined loach,Cobitis,Cobitidae,cobitis ,Cobitis ,Cobitidae
1871,1061,217,phrygian spined loach,Cobitis,Cobitidae,cobitis ,Cobitis ,Cobitidae
1872,1061,662,phrygian spined loach,Cobitis,Cobitidae,northern iberian spinedloach ,Cobitis ,Cobitidae
1873,1061,663,phrygian spined loach,Cobitis,Cobitidae,northern iberian spinedloach ,Cobitis ,Cobitidae
1874,1538,216,"arees clown loach, dwarf botia, dwarf chain loach, dwarf clown loach",Yasuhikotakia,Cobitidae,cobitis ,Cobitis ,Cobitidae
1875,1538,217,"arees clown loach, dwarf botia, dwarf chain loach, dwarf clown loach",Yasuhikotakia,Cobitidae,cobitis ,Cobitis ,Cobitidae
1876,1538,662,"arees clown loach, dwarf botia, dwarf chain loach, dwarf clown loach",Yasuhikotakia,Cobitidae,northern iberian spinedloach ,Cobitis ,Cobitidae
1877,1538,663,"arees clown loach, dwarf botia, dwarf chain loach, dwarf clown loach",Yasuhikotakia,Cobitidae,northern iberian spinedloach ,Cobitis ,Cobitidae
1878,4536,216,central anatolian spined loach,Cobitis,Cobitidae,cobitis ,Cobitis ,Cobitidae
1879,4536,217,central anatolian spined loach,Cobitis,Cobitidae,cobitis ,Cobitis ,Cobitidae
1880,4536,662,central anatolian spined loach,Cobitis,Cobitidae,northern iberian spinedloach ,Cobitis ,Cobitidae
1881,4536,663,central anatolian spined loach,Cobitis,Cobitidae,northern iberian spinedloach ,Cobitis ,Cobitidae
1882,4549,216,brown spined loach,Cobitis,Cobitidae,cobitis ,Cobitis ,Cobitidae
1883,4549,217,brown spined loach,Cobitis,Cobitidae,cobitis ,Cobitis ,Cobitidae
1884,4549,662,brown spined loach,Cobitis,Cobitidae,northern iberian spinedloach ,Cobitis ,Cobitidae
1885,4549,663,brown spined loach,Cobitis,Cobitidae,northern iberian spinedloach ,Cobitis ,Cobitidae
1886,4564,216,orontes spined loach,Cobitis,Cobitidae,cobitis ,Cobitis ,Cobitidae
1887,4564,217,orontes spined loach,Cobitis,Cobitidae,cobitis ,Cobitis ,Cobitidae
1888,4564,662,orontes spined loach,Cobitis,Cobitidae,northern iberian spinedloach ,Cobitis ,Cobitidae
1889,4564,663,orontes spined loach,Cobitis,Cobitidae,northern iberian spinedloach ,Cobitis ,Cobitidae
1890,5482,216,diyarbakir spined loach,Cobitis,Cobitidae,cobitis ,Cobitis ,Cobitidae
1891,5482,217,diyarbakir spined loach,Cobitis,Cobitidae,cobitis ,Cobitis ,Cobitidae
1892,5482,662,diyarbakir spined loach,Cobitis,Cobitidae,northern iberian spinedloach ,Cobitis ,Cobitidae
1893,5482,663,diyarbakir spined loach,Cobitis,Cobitidae,northern iberian spinedloach ,Cobitis ,Cobitidae
1894,5483,216,bithynian spined loach,Cobitis,Cobitidae,cobitis ,Cobitis ,Cobitidae
1895,5483,217,bithynian spined loach,Cobitis,Cobitidae,cobitis ,Cobitis ,Cobitidae
1896,5483,662,bithynian spined loach,Cobitis,Cobitidae,northern iberian spinedloach ,Cobitis ,Cobitidae
1897,5483,663,bithynian spined loach,Cobitis,Cobitidae,northern iberian spinedloach ,Cobitis ,Cobitidae
1898,53,1373,milneedwardss sportive lemur,Lepilemur,Lepilemuridae,northern sportive lemur ,Lepilemur ,Lepilemuridae
1899,54,1373,"drybush weasel lemur, whitefooted sportive lemur",Lepilemur,Lepilemuridae,northern sportive lemur ,Lepilemur ,Lepilemuridae
1900,55,1373,"lightnecked sportive lemur, microdon sportive lemur, smalltoothed sportive lemur",Lepilemur,Lepilemuridae,northern sportive lemur ,Lepilemur ,Lepilemuridae
1901,189,1373,ankarana sportive lemur,Lepilemur,Lepilemuridae,northern sportive lemur ,Lepilemur ,Lepilemuridae
1902,62,14,"tehuantepec hare, tehuantepec jackrabbit, tehuantepec jack rabbit, tropical hare",Lepus,Leporidae,amami rabbit ,Pentalagus ,Leporidae
1903,62,15,"tehuantepec hare, tehuantepec jackrabbit, tehuantepec jack rabbit, tropical hare",Lepus,Leporidae,amami rabbit ,Pentalagus ,Leporidae
1904,62,482,"tehuantepec hare, tehuantepec jackrabbit, tehuantepec jack rabbit, tropical hare",Lepus,Leporidae,hispid hare ,Caprolagus ,Leporidae
1905,62,483,"tehuantepec hare, tehuantepec jackrabbit, tehuantepec jack rabbit, tropical hare",Lepus,Leporidae,hispid hare ,Caprolagus ,Leporidae
1906,62,885,"tehuantepec hare, tehuantepec jackrabbit, tehuantepec jack rabbit, tropical hare",Lepus,Leporidae,tehuantepec jackrabbit ,Lepus ,Leporidae
1907,62,886,"tehuantepec hare, tehuantepec jackrabbit, tehuantepec jack rabbit, tropical hare",Lepus,Leporidae,tehuantepec jackrabbit ,Lepus ,Leporidae
1908,62,923,"tehuantepec hare, tehuantepec jackrabbit, tehuantepec jack rabbit, tropical hare",Lepus,Leporidae,volcano rabbit ,Romerolagus ,Leporidae
1909,62,924,"tehuantepec hare, tehuantepec jackrabbit, tehuantepec jack rabbit, tropical hare",Lepus,Leporidae,volcano rabbit ,Romerolagus ,Leporidae
1910,62,1459,"tehuantepec hare, tehuantepec jackrabbit, tehuantepec jack rabbit, tropical hare",Lepus,Leporidae,riverine rabbit ,Bunolagus ,Leporidae
1911,62,1460,"tehuantepec hare, tehuantepec jackrabbit, tehuantepec jack rabbit, tropical hare",Lepus,Leporidae,riverine rabbit ,Bunolagus ,Leporidae
1912,6269,14,"bushman hare, bushman rabbit, riverine rabbit",Bunolagus,Leporidae,amami rabbit ,Pentalagus ,Leporidae
1913,6269,15,"bushman hare, bushman rabbit, riverine rabbit",Bunolagus,Leporidae,amami rabbit ,Pentalagus ,Leporidae
1914,6269,482,"bushman hare, bushman rabbit, riverine rabbit",Bunolagus,Leporidae,hispid hare ,Caprolagus ,Leporidae
1915,6269,483,"bushman hare, bushman rabbit, riverine rabbit",Bunolagus,Leporidae,hispid hare ,Caprolagus ,Leporidae
1916,6269,885,"bushman hare, bushman rabbit, riverine rabbit",Bunolagus,Leporidae,tehuantepec jackrabbit ,Lepus ,Leporidae
1917,6269,886,"bushman hare, bushman rabbit, riverine rabbit",Bunolagus,Leporidae,tehuantepec jackrabbit ,Lepus ,Leporidae
1918,6269,923,"bushman hare, bushman rabbit, riverine rabbit",Bunolagus,Leporidae,volcano rabbit ,Romerolagus ,Leporidae
1919,6269,924,"bushman hare, bushman rabbit, riverine rabbit",Bunolagus,Leporidae,volcano rabbit ,Romerolagus ,Leporidae
1920,6269,1459,"bushman hare, bushman rabbit, riverine rabbit",Bunolagus,Leporidae,riverine rabbit ,Bunolagus ,Leporidae
1921,6269,1460,"bushman hare, bushman rabbit, riverine rabbit",Bunolagus,Leporidae,riverine rabbit ,Bunolagus ,Leporidae
1922,63,3,mount cooper striped lerista,Lerista,Scincidae,adelaide pygmy bluetongue skink ,Tiliqua ,Scincidae
1923,63,136,mount cooper striped lerista,Lerista,Scincidae,blue mountains water skink ,Eulamprus ,Scincidae
1924,63,137,mount cooper striped lerista,Lerista,Scincidae,blue mountains water skink ,Eulamprus ,Scincidae
1925,63,138,mount cooper striped lerista,Lerista,Scincidae,blue mountains water skink ,Eulamprus ,Scincidae
1926,63,197,mount cooper striped lerista,Lerista,Scincidae,chalcides ,Chalcides ,Scincidae
1927,63,276,mount cooper striped lerista,Lerista,Scincidae,doumergues skink ,Chalcides ,Scincidae
1928,63,277,mount cooper striped lerista,Lerista,Scincidae,doumergues skink ,Chalcides ,Scincidae
1929,63,278,mount cooper striped lerista,Lerista,Scincidae,doumergues skink ,Chalcides ,Scincidae
1930,63,686,mount cooper striped lerista,Lerista,Scincidae,otago skink ,Oligosoma ,Scincidae
1931,63,687,mount cooper striped lerista,Lerista,Scincidae,otago skink ,Oligosoma ,Scincidae
1932,63,688,mount cooper striped lerista,Lerista,Scincidae,otago skink ,Oligosoma ,Scincidae
1933,63,908,mount cooper striped lerista,Lerista,Scincidae,twofingered skink ,Chalcides ,Scincidae
1934,63,909,mount cooper striped lerista,Lerista,Scincidae,twofingered skink ,Chalcides ,Scincidae
1935,523,3,uluguru limbless skink,Melanoseps,Scincidae,adelaide pygmy bluetongue skink ,Tiliqua ,Scincidae
1936,523,136,uluguru limbless skink,Melanoseps,Scincidae,blue mountains water skink ,Eulamprus ,Scincidae
1937,523,137,uluguru limbless skink,Melanoseps,Scincidae,blue mountains water skink ,Eulamprus ,Scincidae
1938,523,138,uluguru limbless skink,Melanoseps,Scincidae,blue mountains water skink ,Eulamprus ,Scincidae
1939,523,197,uluguru limbless skink,Melanoseps,Scincidae,chalcides ,Chalcides ,Scincidae
1940,523,276,uluguru limbless skink,Melanoseps,Scincidae,doumergues skink ,Chalcides ,Scincidae
1941,523,277,uluguru limbless skink,Melanoseps,Scincidae,doumergues skink ,Chalcides ,Scincidae
1942,523,278,uluguru limbless skink,Melanoseps,Scincidae,doumergues skink ,Chalcides ,Scincidae
1943,523,686,uluguru limbless skink,Melanoseps,Scincidae,otago skink ,Oligosoma ,Scincidae
1944,523,687,uluguru limbless skink,Melanoseps,Scincidae,otago skink ,Oligosoma ,Scincidae
1945,523,688,uluguru limbless skink,Melanoseps,Scincidae,otago skink ,Oligosoma ,Scincidae
1946,523,908,uluguru limbless skink,Melanoseps,Scincidae,twofingered skink ,Chalcides ,Scincidae
1947,523,909,uluguru limbless skink,Melanoseps,Scincidae,twofingered skink ,Chalcides ,Scincidae
1948,606,3,limbless worm skink,Brachymeles,Scincidae,adelaide pygmy bluetongue skink ,Tiliqua ,Scincidae
1949,606,136,limbless worm skink,Brachymeles,Scincidae,blue mountains water skink ,Eulamprus ,Scincidae
1950,606,137,limbless worm skink,Brachymeles,Scincidae,blue mountains water skink ,Eulamprus ,Scincidae
1951,606,138,limbless worm skink,Brachymeles,Scincidae,blue mountains water skink ,Eulamprus ,Scincidae
1952,606,197,limbless worm skink,Brachymeles,Scincidae,chalcides ,Chalcides ,Scincidae
1953,606,276,limbless worm skink,Brachymeles,Scincidae,doumergues skink ,Chalcides ,Scincidae
1954,606,277,limbless worm skink,Brachymeles,Scincidae,doumergues skink ,Chalcides ,Scincidae
1955,606,278,limbless worm skink,Brachymeles,Scincidae,doumergues skink ,Chalcides ,Scincidae
1956,606,686,limbless worm skink,Brachymeles,Scincidae,otago skink ,Oligosoma ,Scincidae
1957,606,687,limbless worm skink,Brachymeles,Scincidae,otago skink ,Oligosoma ,Scincidae
1958,606,688,limbless worm skink,Brachymeles,Scincidae,otago skink ,Oligosoma ,Scincidae
1959,606,908,limbless worm skink,Brachymeles,Scincidae,twofingered skink ,Chalcides ,Scincidae
1960,606,909,limbless worm skink,Brachymeles,Scincidae,twofingered skink ,Chalcides ,Scincidae
1961,607,3,sulu sphenomorphus,Sphenomorphus,Scincidae,adelaide pygmy bluetongue skink ,Tiliqua ,Scincidae
1962,607,136,sulu sphenomorphus,Sphenomorphus,Scincidae,blue mountains water skink ,Eulamprus ,Scincidae
1963,607,137,sulu sphenomorphus,Sphenomorphus,Scincidae,blue mountains water skink ,Eulamprus ,Scincidae
1964,607,138,sulu sphenomorphus,Sphenomorphus,Scincidae,blue mountains water skink ,Eulamprus ,Scincidae
1965,607,197,sulu sphenomorphus,Sphenomorphus,Scincidae,chalcides ,Chalcides ,Scincidae
1966,607,276,sulu sphenomorphus,Sphenomorphus,Scincidae,doumergues skink ,Chalcides ,Scincidae
1967,607,277,sulu sphenomorphus,Sphenomorphus,Scincidae,doumergues skink ,Chalcides ,Scincidae
1968,607,278,sulu sphenomorphus,Sphenomorphus,Scincidae,doumergues skink ,Chalcides ,Scincidae
1969,607,686,sulu sphenomorphus,Sphenomorphus,Scincidae,otago skink ,Oligosoma ,Scincidae
1970,607,687,sulu sphenomorphus,Sphenomorphus,Scincidae,otago skink ,Oligosoma ,Scincidae
1971,607,688,sulu sphenomorphus,Sphenomorphus,Scincidae,otago skink ,Oligosoma ,Scincidae
1972,607,908,sulu sphenomorphus,Sphenomorphus,Scincidae,twofingered skink ,Chalcides ,Scincidae
1973,607,909,sulu sphenomorphus,Sphenomorphus,Scincidae,twofingered skink ,Chalcides ,Scincidae
1974,639,3,boulengers dasia,Dasia,Scincidae,adelaide pygmy bluetongue skink ,Tiliqua ,Scincidae
1975,639,136,boulengers dasia,Dasia,Scincidae,blue mountains water skink ,Eulamprus ,Scincidae
1976,639,137,boulengers dasia,Dasia,Scincidae,blue mountains water skink ,Eulamprus ,Scincidae
1977,639,138,boulengers dasia,Dasia,Scincidae,blue mountains water skink ,Eulamprus ,Scincidae
1978,639,197,boulengers dasia,Dasia,Scincidae,chalcides ,Chalcides ,Scincidae
1979,639,276,boulengers dasia,Dasia,Scincidae,doumergues skink ,Chalcides ,Scincidae
1980,639,277,boulengers dasia,Dasia,Scincidae,doumergues skink ,Chalcides ,Scincidae
1981,639,278,boulengers dasia,Dasia,Scincidae,doumergues skink ,Chalcides ,Scincidae
1982,639,686,boulengers dasia,Dasia,Scincidae,otago skink ,Oligosoma ,Scincidae
1983,639,687,boulengers dasia,Dasia,Scincidae,otago skink ,Oligosoma ,Scincidae
1984,639,688,boulengers dasia,Dasia,Scincidae,otago skink ,Oligosoma ,Scincidae
1985,639,908,boulengers dasia,Dasia,Scincidae,twofingered skink ,Chalcides ,Scincidae
1986,639,909,boulengers dasia,Dasia,Scincidae,twofingered skink ,Chalcides ,Scincidae
1987,642,3,poona skink,Eurylepis,Scincidae,adelaide pygmy bluetongue skink ,Tiliqua ,Scincidae
1988,642,136,poona skink,Eurylepis,Scincidae,blue mountains water skink ,Eulamprus ,Scincidae
1989,642,137,poona skink,Eurylepis,Scincidae,blue mountains water skink ,Eulamprus ,Scincidae
1990,642,138,poona skink,Eurylepis,Scincidae,blue mountains water skink ,Eulamprus ,Scincidae
1991,642,197,poona skink,Eurylepis,Scincidae,chalcides ,Chalcides ,Scincidae
1992,642,276,poona skink,Eurylepis,Scincidae,doumergues skink ,Chalcides ,Scincidae
1993,642,277,poona skink,Eurylepis,Scincidae,doumergues skink ,Chalcides ,Scincidae
1994,642,278,poona skink,Eurylepis,Scincidae,doumergues skink ,Chalcides ,Scincidae
1995,642,686,poona skink,Eurylepis,Scincidae,otago skink ,Oligosoma ,Scincidae
1996,642,687,poona skink,Eurylepis,Scincidae,otago skink ,Oligosoma ,Scincidae
1997,642,688,poona skink,Eurylepis,Scincidae,otago skink ,Oligosoma ,Scincidae
1998,642,908,poona skink,Eurylepis,Scincidae,twofingered skink ,Chalcides ,Scincidae
1999,642,909,poona skink,Eurylepis,Scincidae,twofingered skink ,Chalcides ,Scincidae
2000,643,3,rusty skink,Madascincus,Scincidae,adelaide pygmy bluetongue skink ,Tiliqua ,Scincidae
2001,643,136,rusty skink,Madascincus,Scincidae,blue mountains water skink ,Eulamprus ,Scincidae
2002,643,137,rusty skink,Madascincus,Scincidae,blue mountains water skink ,Eulamprus ,Scincidae
2003,643,138,rusty skink,Madascincus,Scincidae,blue mountains water skink ,Eulamprus ,Scincidae
2004,643,197,rusty skink,Madascincus,Scincidae,chalcides ,Chalcides ,Scincidae
2005,643,276,rusty skink,Madascincus,Scincidae,doumergues skink ,Chalcides ,Scincidae
2006,643,277,rusty skink,Madascincus,Scincidae,doumergues skink ,Chalcides ,Scincidae
2007,643,278,rusty skink,Madascincus,Scincidae,doumergues skink ,Chalcides ,Scincidae
2008,643,686,rusty skink,Madascincus,Scincidae,otago skink ,Oligosoma ,Scincidae
2009,643,687,rusty skink,Madascincus,Scincidae,otago skink ,Oligosoma ,Scincidae
2010,643,688,rusty skink,Madascincus,Scincidae,otago skink ,Oligosoma ,Scincidae
2011,643,908,rusty skink,Madascincus,Scincidae,twofingered skink ,Chalcides ,Scincidae
2012,643,909,rusty skink,Madascincus,Scincidae,twofingered skink ,Chalcides ,Scincidae
2013,650,3,rock skink,Amphiglossus,Scincidae,adelaide pygmy bluetongue skink ,Tiliqua ,Scincidae
2014,650,136,rock skink,Amphiglossus,Scincidae,blue mountains water skink ,Eulamprus ,Scincidae
2015,650,137,rock skink,Amphiglossus,Scincidae,blue mountains water skink ,Eulamprus ,Scincidae
2016,650,138,rock skink,Amphiglossus,Scincidae,blue mountains water skink ,Eulamprus ,Scincidae
2017,650,197,rock skink,Amphiglossus,Scincidae,chalcides ,Chalcides ,Scincidae
2018,650,276,rock skink,Amphiglossus,Scincidae,doumergues skink ,Chalcides ,Scincidae
2019,650,277,rock skink,Amphiglossus,Scincidae,doumergues skink ,Chalcides ,Scincidae
2020,650,278,rock skink,Amphiglossus,Scincidae,doumergues skink ,Chalcides ,Scincidae
2021,650,686,rock skink,Amphiglossus,Scincidae,otago skink ,Oligosoma ,Scincidae
2022,650,687,rock skink,Amphiglossus,Scincidae,otago skink ,Oligosoma ,Scincidae
2023,650,688,rock skink,Amphiglossus,Scincidae,otago skink ,Oligosoma ,Scincidae
2024,650,908,rock skink,Amphiglossus,Scincidae,twofingered skink ,Chalcides ,Scincidae
